UniqueCount	AmbigCount
117	27
15	27
0	0
7	13
550	0
115	0
1	19
0	0
2	0
47	0
70	0
107	0
47	0
1	0
193	0
0	0
0	0
210	0
555	0
0	0
64	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
8	0
783	0
115	0
90	0
234	0
0	0
387	0
0	0
0	0
9	0
120	0
215	0
0	0
0	0
0	0
0	0
334	0
610	0
1336	0
37	17
74	1
4	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
7	10
63	0
1	300
6	0
0	0
0	0
54	0
0	0
1214	0
0	0
266	20
81	0
47	124
704	0
0	0
47	0
7	0
14	72
0	0
27	19
11	0
0	0
1	0
12	0
0	0
207	0
138	0
0	0
81	12
146	0
0	0
17	0
0	0
128	0
0	0
0	0
5	0
60	0
8	5
507	2
389	0
108	0
3739	2
222	0
0	527
29	23
186	0
0	0
158	0
316	0
3	13
0	0
0	81
0	0
0	0
0	0
46	514
265	0
31	0
223	0
196	0
122	0
0	0
0	0
0	0
0	0
9	0
0	0
62	0
69	0
1	0
8	0
415	0
0	0
170	0
1030	0
211	144
430	0
54	4
1	29
493	0
54	0
109	0
0	0
2	0
2	0
1240	0
361	0
0	0
0	0
152	0
186	0
0	0
0	0
0	0
15	0
23	20
0	0
220	0
334	0
3	0
0	0
192	0
698	5892
132	0
70	460
2	21
1138	0
75	0
2	0
12	0
0	0
206	0
0	0
68	0
560	0
0	1
172	0
117	0
583	0
720	1055
0	0
0	0
1	0
17	0
0	24
124	0
0	0
34	1
551	0
155	0
194	0
0	0
0	0
35	0
0	3
0	0
25	263
3	0
5	0
0	0
1	0
136	0
4	0
15	0
258	0
436	0
0	0
0	0
317	0
740	0
0	0
0	0
513	0
4	0
553	0
0	0
488	0
0	11
417	0
0	38
0	0
158	104
294	928
1	0
980	0
0	0
5	32
0	0
0	0
182	2
244	0
6	0
130	0
0	0
6	0
0	0
1	14
1506	0
18	0
655	598
166	0
0	0
0	0
0	0
0	0
4	0
0	0
1062	78
185	0
28	145
0	9
1191	0
0	0
0	0
2	0
434	3499
0	0
76	9
148	0
0	3
0	0
50	472
222	0
0	0
0	0
1	0
0	0
3	0
0	0
302	0
0	0
0	0
3	0
9	0
0	0
0	0
32	0
15	0
0	0
20	198
10	43
21	292
116	284
1036	0
0	1502
0	0
0	0
103	0
52	0
33	0
104	0
152	0
108	0
382	0
58	0
52	0
0	0
163	0
73	0
3	116
93	6
138	6
3	568
24	0
79	0
358	0
0	0
0	0
3	0
86	0
30	0
128	0
200	14
1	14
6271	1
62	0
0	0
1306	0
0	26
79	0
1615	0
16	67
144	67
226	5
0	5
0	0
0	0
10	6
2039	0
3546	0
0	0
0	1
0	0
0	0
0	0
2	0
2	0
62	0
7	67
52	0
1	0
56	0
60	243
61	0
119	0
0	0
173	0
0	0
173	0
208	0
570	0
0	0
62	0
19	0
167	0
13	154
57	0
3	0
217	1
313	0
0	0
0	0
0	0
18	0
0	0
0	0
0	0
4495	4319
2781	0
0	0
14	0
0	0
0	0
0	0
0	0
0	0
24	0
0	0
0	0
0	0
14	0
65	0
349	0
43	0
607	0
37	0
60	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
539	0
800	0
8	446
912	0
535	0
0	20
0	3739
142	0
4	0
0	5
18	40
30	45
125	0
21	95
15	91
637	0
237	0
13	37
0	29
267	0
3	13
0	0
0	0
0	0
482	0
0	0
0	0
0	0
0	0
0	0
0	0
30639	1
1236	0
0	0
0	0
0	0
0	0
5	0
1	1
9	0
0	0
59	0
45	0
0	0
3053	0
114	0
177	496
45	18
0	0
0	0
0	0
4	0
13	0
12	0
106	0
270	199
0	0
0	0
0	0
3	0
0	0
0	0
0	0
67	234
3	0
49	0
100	432
150	0
253	0
215	0
539	0
842	0
0	0
0	0
0	0
0	0
0	0
1	0
9	0
303	0
1250	1
0	10
21	0
66	0
55	692
0	0
72	0
85	0
13	205
16	0
96	0
0	0
0	0
0	0
383	0
52694	30
31	0
253	0
26	0
0	0
0	0
0	0
82	0
0	0
0	0
16	0
0	0
2	0
167	0
85	0
0	0
0	0
50	0
234	0
0	0
8	0
0	0
70	1347
2109	0
0	0
138	0
150	0
32	296
3	5
177	0
61	0
5779	1
2933	0
1584	0
6	0
88	0
8	0
10	12
6	127
59	0
0	0
0	0
0	0
0	0
26	0
1	0
0	0
0	0
0	0
231	0
81	0
642	0
0	429
119	0
78	0
264	0
119	15
151	0
0	0
187	0
14	0
62	0
989	0
0	0
0	0
0	0
0	0
10	0
6	12
5	10
288	0
117	0
0	0
0	104
65	702
5	62
0	0
0	0
0	0
55	0
1943	1
137	0
48	0
0	27
23	153
328	0
1639	0
183	0
74	0
0	39
1	0
407	0
54	0
23	164
227	0
78	207
11	0
0	0
0	619
131	0
93	1128
52	0
47	0
0	0
0	0
126	0
156	0
62	0
0	0
137	0
15	0
0	0
0	0
0	0
0	0
0	0
0	5
0	0
0	0
57	0
2	0
62184	16
17547	9
3	0
21	324
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	8984
0	317
0	154
0	0
0	0
0	0
61	0
0	0
39	0
110	0
53	0
72	0
0	0
103	0
57	0
0	133
527	0
6	61
0	0
0	0
2	0
4	0
0	0
0	0
268	0
0	0
0	0
0	0
0	2
4	0
0	0
244	245
1230	0
47	401
25	396
1309	0
1266	0
73	0
85	0
0	0
71	0
0	7
0	0
46	0
1	0
1336	0
51	0
2	108
104	0
1945	0
16	61
7	0
264	0
0	0
249	0
27	0
0	0
114	0
4	0
0	0
0	0
0	0
938	1
0	0
22	0
65	0
327	0
24	0
108	1
6	7
13	0
177	0
15	0
774	0
0	0
343	0
372	0
4	0
1	0
0	4
68	1
7	0
0	0
137	0
0	0
0	0
384	0
49	0
8	0
2	394
0	0
5	0
0	0
0	0
4	0
63	0
3	226
0	0
3	0
1	0
0	0
12	0
0	0
0	0
0	0
132	0
0	1
185	0
4395	0
797	0
0	0
6191	12
8	12
2	0
9	0
0	84
251	0
119	0
119	0
23	206
109	0
83	0
67	0
50	55
0	1
129	0
189	0
5	0
24	413
680	0
3	26
0	37
122	0
146	0
11	0
0	0
0	0
99094	9
657	0
571	2
63	0
2570	0
17	0
10	28
73	2
0	0
0	1
2070	0
32	60
4	1238
154	0
48	0
25	0
19	0
1240	0
0	0
3029	0
8036	1
19	0
0	0
0	0
1	0
4	0
37	0
16	0
9	0
40	0
72	0
0	0
0	0
275	0
171	0
68	0
125	0
2	0
661	0
0	0
30	0
0	0
5	124
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	0
8	6
5412	3
1	0
0	0
31	0
1	0
262	0
0	0
0	0
0	0
0	0
0	0
0	0
100	0
0	0
15863	2
0	0
0	0
29	0
1	0
0	0
860	0
1	0
0	0
0	0
6	170
2663	0
88612	7
8	0
0	0
0	0
1011	0
0	0
0	0
1072	0
176	0
298	0
3940	0
56	0
60	0
73	0
746	0
0	0
0	0
0	0
2	0
112	148
4	0
40	0
21	0
31	0
35	0
8	128
164	0
228	0
83	0
92	0
4	0
0	0
114	0
